PSNR,SSIM,MAE
13.329659461975098,0.7405679469798289,0.16393455862998962
15.349278450012207,0.7008468987821362,0.15096645057201385
11.835121154785156,0.7338559718893657,0.214316263794899
10.007166862487793,0.6783045437508739,0.2379947006702423
14.575648307800293,0.6882338160749666,0.15477679669857025
15.431295394897461,0.7454924671929207,0.13077504932880402
15.372284889221191,0.6991809826863336,0.14493508636951447
14.555866241455078,0.8166057007433206,0.15021085739135742
15.261082649230957,0.7726845766744914,0.1505267173051834
13.280317306518555,0.6700666656301639,0.18222348392009735
12.262734413146973,0.6901283379280241,0.2124573141336441
15.521299362182617,0.6793183719477052,0.13035359978675842
15.625592231750488,0.7359269655308968,0.13911715149879456
13.705550193786621,0.6174145050400934,0.18346558511257172
16.796472549438477,0.7246338253068969,0.12088286876678467
13.886539459228516,0.7842250673486707,0.14677643775939941
14.9821138381958,0.7349432323323882,0.14923633635044098
15.15048885345459,0.6783393563592499,0.15298572182655334
17.221792221069336,0.7029191140614114,0.11523782461881638
13.308460235595703,0.7199246764627604,0.19579759240150452
15.567493438720703,0.6294845125400066,0.13293719291687012
16.032655715942383,0.7765479683266906,0.12953634560108185
19.209993362426758,0.7411851696872979,0.08921856433153152
16.14866065979004,0.717443198907139,0.12410841882228851
15.897741317749023,0.7024216282655078,0.1316143423318863
14.701591491699219,0.7081595431512144,0.15869572758674622
18.189905166625977,0.6997318956510086,0.09832345694303513
20.580503463745117,0.7414351936108784,0.0698937401175499
17.302248001098633,0.6787873216141629,0.10767915844917297
16.580665588378906,0.6606090828070403,0.12423759698867798
11.157430648803711,0.7609065461556628,0.21685126423835754
15.976910591125488,0.7630864870133454,0.13876590132713318
10.524505615234375,0.561115295734888,0.25701916217803955
16.423648834228516,0.6866754744227587,0.12851795554161072
13.420934677124023,0.7722444372350478,0.17922382056713104
17.510549545288086,0.7403004038536869,0.10034321993589401
15.949728012084961,0.6923958142042266,0.12843509018421173
14.088167190551758,0.7579612291733259,0.1680048406124115
11.458833694458008,0.6286943955022907,0.20099201798439026
14.220346450805664,0.7492278268019167,0.15055535733699799
17.81357192993164,0.7582188742747307,0.10501738637685776
16.088726043701172,0.6582649784025484,0.13072995841503143
14.97549057006836,0.6745490438212103,0.13596020638942719
14.186552047729492,0.6627185667021531,0.16517454385757446
16.53065299987793,0.7483354593739188,0.11937174946069717
13.253576278686523,0.5230269220835626,0.1912381500005722
17.22298240661621,0.7470121093847476,0.11974212527275085
16.25858497619629,0.7048888184447057,0.13397696614265442
15.093563079833984,0.7713924422348487,0.14719857275485992
17.33521842956543,0.7867918049098006,0.11666807532310486
16.664567947387695,0.7440868818365687,0.12474681437015533
18.63827133178711,0.7677930603034785,0.09211654961109161
18.28746795654297,0.7750160114865872,0.0955159068107605
15.226930618286133,0.7700614485332024,0.13727544248104095
16.340476989746094,0.7564549930507322,0.1287057101726532
13.504923820495605,0.7428720527904641,0.17669449746608734
16.661718368530273,0.8071121882611758,0.12377951294183731
11.576260566711426,0.6393834662849712,0.2259174883365631
17.133142471313477,0.8168029230867858,0.1206742450594902
17.186111450195312,0.6981644854208016,0.11484109610319138
14.956750869750977,0.7600867981169315,0.13512280583381653
16.85736083984375,0.7639151108496673,0.12760266661643982
17.86746597290039,0.7736999604468945,0.10919348150491714
17.44590950012207,0.806845449741216,0.10403203964233398
12.390885353088379,0.6033703501546163,0.20847073197364807
13.27831745147705,0.664822752565213,0.17873336374759674
18.443485260009766,0.7425604286576079,0.10022281110286713
19.33414649963379,0.7267846767914967,0.0895247533917427
17.367881774902344,0.6505008631219802,0.10744472593069077
16.719926834106445,0.7691473226325314,0.1287408471107483
16.093156814575195,0.6269386511985301,0.12666495144367218
15.837201118469238,0.7051927653633145,0.13842356204986572
13.503790855407715,0.7382123285800424,0.18169640004634857
11.898958206176758,0.6281682492690817,0.22685422003269196
16.563030242919922,0.5718609680008249,0.12260687351226807
14.12772274017334,0.6740989398161612,0.1751476675271988
16.892396926879883,0.7034521492313092,0.11474592238664627
12.629020690917969,0.7104393837859342,0.1697612851858139
17.61199951171875,0.6595558739109854,0.1120980903506279
15.88967514038086,0.7728939015771397,0.12481235712766647
16.235443115234375,0.7959842303617967,0.13431231677532196
16.4774169921875,0.6671821850163648,0.12409317493438721
16.66715431213379,0.685698212067852,0.12290462106466293
14.079813957214355,0.733674700050762,0.16952261328697205
15.505205154418945,0.6922546581237026,0.13288725912570953
16.48363494873047,0.7657053892357092,0.13264155387878418
16.835350036621094,0.7374058566778908,0.11969649791717529
13.745418548583984,0.7230407380799269,0.1695045679807663
15.534600257873535,0.7481757875344119,0.1326315850019455
15.554080963134766,0.7501791032322193,0.13777707517147064
17.265989303588867,0.7680280825725898,0.11302298307418823
13.553258895874023,0.631819818604159,0.18279346823692322
14.098077774047852,0.7464531920385628,0.1577242910861969
16.41208267211914,0.6992655588558842,0.1301075518131256
15.609196662902832,0.6084808593966684,0.13908836245536804
17.88999366760254,0.7070525606797611,0.1037912666797638
14.495548248291016,0.5398737221060997,0.16385434567928314
16.737930297851562,0.7409099174216782,0.12381312996149063
13.040980339050293,0.7032121339174674,0.18488159775733948
15.90446949005127,0.7276462078814443,0.13759472966194153
16.055988311767578,0.7749771411000704,0.13725580275058746
13.34107494354248,0.6193076960034054,0.18510732054710388
15.666232109069824,0.779704987743981,0.12805034220218658
15.205353736877441,0.681725720525032,0.13707755506038666
14.032849311828613,0.7453553144539081,0.14903861284255981
13.903039932250977,0.6844256036905348,0.18356440961360931
17.427553176879883,0.7482236479593063,0.11348699033260345
19.339771270751953,0.7894150177745359,0.08485373109579086
18.188369750976562,0.7054724530062584,0.0989617332816124
14.065460205078125,0.7153559616993924,0.16818824410438538
18.51002311706543,0.8511008304102439,0.09550082683563232
16.945693969726562,0.6824328470212468,0.11696050316095352
15.670523643493652,0.7003719855954305,0.1435547173023224
19.60832405090332,0.6594511492076355,0.0807206928730011
16.44096565246582,0.7663450220639881,0.1274116337299347
17.92475128173828,0.7934104246126904,0.10488416254520416
16.541635513305664,0.670375003312072,0.125177800655365
19.579336166381836,0.8313886257898789,0.08394726365804672
15.770573616027832,0.7417742506469106,0.11985398083925247
17.242624282836914,0.7623767539149592,0.10278662294149399
16.408632278442383,0.719877449301767,0.13240374624729156
15.553425788879395,0.7557454011344927,0.14150813221931458
10.599357604980469,0.7043362507282267,0.24418364465236664
14.583593368530273,0.7499407623674126,0.16309382021427155
13.764056205749512,0.6096098918018868,0.18762604892253876
17.63899040222168,0.7056336481659449,0.10164681077003479
13.984243392944336,0.7297592314177572,0.16965948045253754
14.010583877563477,0.6014635909890251,0.17956042289733887
17.338037490844727,0.7680453232256806,0.1139877513051033
14.168743133544922,0.7246760346630055,0.1488064080476761
20.076396942138672,0.7346300464135406,0.07923420518636703
11.285056114196777,0.7196315584747318,0.2379114180803299
13.916272163391113,0.7461891815547961,0.1709168553352356
16.747013092041016,0.7660849060808617,0.12218070030212402
13.073095321655273,0.6957562761239799,0.17427033185958862
15.759258270263672,0.7606595369637978,0.13742485642433167
17.79317855834961,0.7892689107364181,0.10401350259780884
12.820016860961914,0.6966532186078584,0.17169827222824097
9.782154083251953,0.6034540834615679,0.27484843134880066
14.050684928894043,0.6153856612958135,0.1567709892988205
12.486599922180176,0.6148428485906675,0.19580763578414917
14.439096450805664,0.7330107614002235,0.1588723063468933
14.3439302444458,0.6047943988071376,0.15876604616641998
12.40544319152832,0.6731307805911023,0.2033824622631073
16.82868766784668,0.7483610346611003,0.12042330950498581
14.515850067138672,0.6795913103594757,0.152931347489357
18.72854232788086,0.8134790238666841,0.0964287742972374
17.237092971801758,0.6975927990972083,0.11212105304002762
16.795303344726562,0.757487388785497,0.12261351197957993
15.683992385864258,0.6759781206460889,0.12104424834251404
17.200027465820312,0.7734561097446179,0.11918766051530838
18.208354949951172,0.6733899281654714,0.09879667311906815
17.326997756958008,0.8104829234254577,0.1076471358537674
15.579031944274902,0.732211961809874,0.1381954848766327
16.36712074279785,0.7751222164226361,0.13284775614738464
19.98705291748047,0.7547180151484505,0.07613981515169144
18.27894401550293,0.7360298725238106,0.10338965058326721
16.460784912109375,0.7757889381984454,0.13774456083774567
17.080175399780273,0.7276320714858053,0.11438506841659546
18.785160064697266,0.6269860212902321,0.09361456334590912
16.813840866088867,0.7220223299332283,0.11028381437063217
15.988059997558594,0.7741550274291229,0.14541572332382202
19.199913024902344,0.7594359215336488,0.08769844472408295
17.301673889160156,0.7785915089413471,0.11412712931632996
19.079139709472656,0.8230552808848972,0.08907787501811981
15.578764915466309,0.6590566849098414,0.1379714161157608
17.702640533447266,0.7720070965510399,0.10959398746490479
17.5167293548584,0.8326383553639938,0.11076448857784271
15.817399978637695,0.6667855857897514,0.14301562309265137
16.368450164794922,0.6417582305792304,0.1229720413684845
16.046640396118164,0.7073167856010477,0.13914525508880615
18.813709259033203,0.79115780366426,0.09389698505401611
17.17176628112793,0.7234309831880319,0.12221577763557434
17.934114456176758,0.6869412933350127,0.09782472997903824
14.347201347351074,0.729148911206954,0.15585631132125854
17.3623104095459,0.734838910976275,0.11433881521224976
13.197280883789062,0.70865231378752,0.1942591667175293
13.436442375183105,0.67271801911271,0.1633691042661667
17.64805030822754,0.7757668070173879,0.11095073819160461
15.237836837768555,0.6763498401031552,0.14571593701839447
16.735620498657227,0.7923641954596569,0.13317538797855377
17.14653778076172,0.7131831261249177,0.11368952691555023
17.84365463256836,0.7602586058829708,0.10666389018297195
18.812009811401367,0.7163802638600969,0.0941997766494751
18.649599075317383,0.7954820561740924,0.0972898006439209
15.69626235961914,0.7274595191370835,0.13750632107257843
15.455912590026855,0.7166787572459576,0.14847689867019653
12.652658462524414,0.7031219255246849,0.20467747747898102
17.962257385253906,0.7342821002722624,0.10342458635568619
15.533900260925293,0.7518218869259188,0.13910751044750214
14.496106147766113,0.7819342329646003,0.15465952455997467
9.835766792297363,0.5878806993433897,0.27810266613960266
20.77471160888672,0.7738668274523314,0.07718224078416824
17.600561141967773,0.7530500067438951,0.1087828278541565
16.645784378051758,0.6019062108281001,0.11745069921016693
13.655847549438477,0.7744891365482199,0.173143669962883
15.159265518188477,0.7192292070139538,0.13649038970470428
13.788352012634277,0.69598113461812,0.17766186594963074
15.673938751220703,0.7329530239150049,0.12143561244010925
13.036035537719727,0.7169245887918292,0.1856171190738678
18.76767921447754,0.8126545179463781,0.0912533774971962
16.192731857299805,0.719807271243109,0.13383610546588898
11.700679779052734,0.6907682745627106,0.18903754651546478
15.692422866821289,0.7402377442875581,0.1418379545211792
18.17734718322754,0.6839896582254922,0.09709721058607101
14.87612533569336,0.6766430700344579,0.1501752883195877
13.309316635131836,0.6109625885097493,0.18568772077560425
11.601619720458984,0.6958760374087396,0.2208154946565628
12.638777732849121,0.675559589904002,0.19549058377742767
15.29562759399414,0.7604636486772158,0.1492304503917694
16.154190063476562,0.6751070935183606,0.12865692377090454
17.170574188232422,0.7081087801234734,0.1131538674235344
16.9537296295166,0.7168554642586211,0.11956333369016647
12.98186206817627,0.7677378121827524,0.19286571443080902
16.827320098876953,0.77947701581265,0.12724953889846802
16.42763900756836,0.7375479201505329,0.12474529445171356
16.45536231994629,0.7180685461105932,0.11382630467414856
16.677587509155273,0.6854613964669096,0.12073203176259995
16.360591888427734,0.7145453124487198,0.12970058619976044
16.48495864868164,0.6708255837984556,0.12899501621723175
16.20343589782715,0.6952810360274772,0.1301788091659546
12.72315502166748,0.6099335770380072,0.18562904000282288
16.95713996887207,0.8404489068145788,0.11044460535049438
18.05245590209961,0.6618750766724548,0.09762020409107208
17.429378509521484,0.7685807399425507,0.10822697728872299
13.346181869506836,0.6788073391912864,0.17610079050064087
15.353267669677734,0.7903956444568936,0.14920349419116974
15.593297958374023,0.6805740554634828,0.1333441138267517
14.0642728805542,0.6441021858246855,0.15586349368095398
17.867122650146484,0.7145044720970489,0.10503717511892319
17.102581024169922,0.777930041994319,0.11347496509552002
12.284780502319336,0.6701103593682219,0.20799505710601807
16.628604888916016,0.7610507634705505,0.12623290717601776
17.587697982788086,0.8088467493467952,0.11006736010313034
17.148134231567383,0.7250778790944984,0.11829687654972076
14.376880645751953,0.7264530281233385,0.16174374520778656
14.320962905883789,0.7504017287837097,0.15078988671302795
16.869369506835938,0.76170259949479,0.12064168602228165
16.052764892578125,0.7008698222636104,0.12965567409992218
18.648160934448242,0.8002643245862081,0.09979091584682465
15.388935089111328,0.6454407136772682,0.1449335664510727
16.202960968017578,0.7431698575032141,0.13239742815494537
13.596721649169922,0.5980596831224371,0.18006381392478943
17.483251571655273,0.8319065339056652,0.10281437635421753
18.21904754638672,0.7114504458729992,0.09626748412847519
17.97351837158203,0.8000545570942873,0.10573146492242813
14.950950622558594,0.779642747104652,0.1496022641658783
14.381569862365723,0.6850617078191104,0.15712212026119232
15.515079498291016,0.6550413323442946,0.1461792141199112
13.491357803344727,0.7057835052502491,0.19220300018787384
18.130491256713867,0.8232406505627794,0.10601946711540222
16.65967559814453,0.7290755324363999,0.11891878396272659
17.10940933227539,0.7534679769860496,0.12113157659769058
16.601757049560547,0.8279294186574595,0.1230815201997757
13.771627426147461,0.6205866090065234,0.17367134988307953
15.398224830627441,0.6943562121512356,0.13912047445774078
14.021973609924316,0.7175698351481069,0.1597910225391388
15.257624626159668,0.7803541721671271,0.16207562386989594
16.366376876831055,0.7241007144189702,0.12297018617391586
12.063822746276855,0.6844246408064578,0.2043992280960083
18.10162353515625,0.7171821167246365,0.09722847491502762
16.751705169677734,0.7624418883695943,0.11746662110090256
15.500778198242188,0.7216968348588566,0.13719268143177032
16.2736873626709,0.6770702395541639,0.13438282907009125
15.563589096069336,0.7075984542943696,0.1406550407409668
15.854862213134766,0.6857759324533232,0.13716712594032288
19.858951568603516,0.7845314013027928,0.08586829155683517
16.23532485961914,0.8047223143907628,0.13469679653644562
21.624557495117188,0.7834284373766929,0.06199534609913826
18.02513313293457,0.791067880740245,0.09532786905765533
13.81300163269043,0.7669659263783649,0.17074820399284363
14.26097297668457,0.6436710251022384,0.16181965172290802
14.696392059326172,0.7941646390774476,0.15897591412067413
19.02626609802246,0.7443797519980003,0.08887294679880142
17.351306915283203,0.6455960525827267,0.1066596657037735
14.95937728881836,0.6799267346473081,0.16209587454795837
11.616819381713867,0.6428148425440511,0.18594132363796234
16.826953887939453,0.7254443927684073,0.11880861967802048
16.897968292236328,0.7066119905405088,0.11955909430980682
17.445844650268555,0.7371026172831163,0.11218402534723282
18.304431915283203,0.7910293698789762,0.10263096541166306
16.922164916992188,0.7316693687635862,0.1155206635594368
14.193506240844727,0.6579357891661267,0.16345719993114471
17.367849349975586,0.7491210564556786,0.11889898031949997
17.929256439208984,0.6645043837083981,0.10291166603565216
14.43543529510498,0.714363864555497,0.14916449785232544
11.365922927856445,0.6796643618660536,0.2240186184644699
18.08715057373047,0.6669383525925879,0.09487319737672806
14.785865783691406,0.683539644657097,0.14869073033332825
15.409936904907227,0.7809910641033951,0.13997188210487366
16.690061569213867,0.7710758786221743,0.12374268472194672
13.212181091308594,0.7391286019948828,0.18886850774288177
17.425508499145508,0.8371171284143686,0.11891716718673706
19.5585994720459,0.7786029037546802,0.09071329981088638
15.051255226135254,0.6393504142987205,0.1472153514623642
17.1031494140625,0.7150231740901989,0.11384636908769608
19.765335083007812,0.8078451931907239,0.08424968272447586
14.618375778198242,0.7770573159826012,0.15105456113815308
15.265384674072266,0.6513004148177198,0.1432061791419983
22.839033126831055,0.8365184957942329,0.0574072040617466
18.911026000976562,0.7656746384063056,0.08908922970294952
13.15046501159668,0.722724153252635,0.18085815012454987
13.85205078125,0.6596419128097367,0.15337228775024414
13.715255737304688,0.7488764640071937,0.17149120569229126
16.780113220214844,0.6922777585534208,0.1226835697889328
11.970768928527832,0.7017745097203962,0.19269779324531555
17.203065872192383,0.815171251347201,0.11349084228277206
14.769673347473145,0.6684547087307804,0.15047502517700195
13.05158805847168,0.5973850560206784,0.18793724477291107
14.385354995727539,0.648245631379173,0.15981775522232056
14.208436965942383,0.7431457428482712,0.1674128919839859
17.685426712036133,0.7505430611925874,0.09983021020889282
14.471220016479492,0.7182592517429233,0.15193016827106476
15.788654327392578,0.7329748689108115,0.1351076364517212
15.638035774230957,0.7187424441962369,0.14115430414676666
14.257649421691895,0.7336423382101998,0.15193341672420502
12.962539672851562,0.7390929160174795,0.1715618520975113
16.459503173828125,0.7041203966762786,0.12958408892154694
16.357593536376953,0.8185942305795622,0.11169452965259552
14.380941390991211,0.6748887181277883,0.16434253752231598
19.880332946777344,0.8023919713412611,0.07882456481456757
17.761207580566406,0.6871620203684938,0.10933268070220947
18.742591857910156,0.822484172483519,0.09527821093797684
13.749674797058105,0.7094390604643578,0.1746361404657364
17.83379364013672,0.729764965516623,0.10595989972352982
16.26634407043457,0.7444386219893319,0.1319354623556137
15.7020902633667,0.7394887113419275,0.133062481880188
14.841165542602539,0.7017996127884565,0.15334980189800262
18.45859718322754,0.755784201343643,0.09304863214492798
11.533018112182617,0.6749759208142834,0.21870915591716766
13.584196090698242,0.6683904146685081,0.1891811639070511
14.557782173156738,0.628571516618763,0.15550437569618225
11.159090042114258,0.723895951133536,0.2329925298690796
17.993980407714844,0.6775093805661943,0.10117929428815842
13.808891296386719,0.7378916744193896,0.17758303880691528
15.623287200927734,0.6284534652953192,0.13887225091457367
15.193619728088379,0.627967912091704,0.14652009308338165
15.194833755493164,0.6555627105315284,0.14796777069568634
16.861915588378906,0.6914145211198472,0.11960243433713913
15.675287246704102,0.5706152213856497,0.13307927548885345
14.867571830749512,0.7118100512440034,0.16218605637550354
13.01266860961914,0.7273092455899367,0.1871013194322586
12.611903190612793,0.7053510317051497,0.21004199981689453
17.412059783935547,0.7812832214357214,0.11473450809717178
16.434724807739258,0.7651777032647413,0.13298483192920685
13.662260055541992,0.7655173392723078,0.16916026175022125
13.205828666687012,0.6632946455340559,0.18454602360725403
11.521585464477539,0.7230034735757019,0.24314509332180023
19.61577606201172,0.7533176349151648,0.08511962741613388
12.873726844787598,0.7227239359828239,0.1795782595872879
17.412330627441406,0.7669338421813174,0.11414223164319992
14.483985900878906,0.7237792869180457,0.1653590053319931
12.298303604125977,0.6485212726510866,0.1976516991853714
15.95251178741455,0.6748336497750029,0.13113942742347717
14.81184196472168,0.793986086835838,0.15434065461158752
17.416128158569336,0.7615140206542572,0.11178767681121826
18.11080551147461,0.7786536026778816,0.10263889282941818
16.101375579833984,0.6893919576614659,0.12171085923910141
16.503692626953125,0.6493887246403848,0.12312435358762741
15.19168758392334,0.7523972767891759,0.14324571192264557
17.84912109375,0.784823019309182,0.10880392789840698
15.693440437316895,0.7643745014492619,0.13708727061748505
17.20594596862793,0.8150310698343004,0.11470764130353928
17.440011978149414,0.7684738232475413,0.10353261977434158
17.15694236755371,0.7278249329898818,0.11135514080524445
17.142934799194336,0.6944502286073012,0.11515707522630692
16.431774139404297,0.7106838914567475,0.12817591428756714
16.149574279785156,0.7657369497408107,0.1379670798778534
14.640754699707031,0.7653537832935512,0.1480039656162262
17.409833908081055,0.6505382281271279,0.11002784222364426
15.163308143615723,0.8065747989483085,0.15105167031288147
18.851163864135742,0.7979602045113652,0.08974585682153702
15.680107116699219,0.8219252532403938,0.11856764554977417
13.722715377807617,0.6598707492038796,0.16394488513469696
15.700450897216797,0.7615270499267208,0.13872821629047394
16.531021118164062,0.7228833811444789,0.12423990666866302
17.132301330566406,0.7823156898237962,0.10367799550294876
17.295610427856445,0.7105428180693638,0.11051979660987854
19.86600112915039,0.7542101700407019,0.07999079674482346
15.25984001159668,0.6708365589685849,0.14164724946022034
17.51850700378418,0.613301519867721,0.10670770704746246
19.440698623657227,0.7906888565479883,0.09371344745159149
13.768468856811523,0.6745495384038376,0.17147855460643768
11.667627334594727,0.6822292319521848,0.19649353623390198
11.887678146362305,0.6903455117955571,0.19921284914016724
19.468002319335938,0.8233309194699768,0.09291119873523712
18.16985511779785,0.7396348951774318,0.09715379029512405
16.355388641357422,0.7131947849933432,0.12449909001588821
13.762721061706543,0.7137184696597453,0.17812207341194153
14.582998275756836,0.6875420473804174,0.16346946358680725
14.139387130737305,0.7654959278529874,0.1716088354587555
20.04433822631836,0.7240664659576171,0.0790795087814331
19.76911163330078,0.6768453885805545,0.08313579857349396
