Discriminator Loss,Generator Loss,MAE Loss,GAN Loss
0.26749223470687866,0.15609002113342285,0.1494244635105133,0.6665557026863098
0.04247663915157318,0.17794106900691986,0.16860124468803406,0.9339829683303833
0.07046198099851608,0.1557144820690155,0.14733566343784332,0.8378825187683105
0.07978130877017975,0.18359152972698212,0.17740412056446075,0.6187412142753601
0.07131800800561905,0.15751752257347107,0.15008968114852905,0.7427839040756226
0.11255688965320587,0.11838690936565399,0.11124113947153091,0.7145773768424988
0.07881242781877518,0.10087980329990387,0.09188064187765121,0.899915874004364
0.5908373594284058,0.11237887293100357,0.10598297417163849,0.6395900845527649
1.124049425125122,0.14526069164276123,0.13751712441444397,0.7743565440177917
0.020103950053453445,0.1898845136165619,0.1799386888742447,0.9945828914642334
0.25030630826950073,0.21270766854286194,0.20609335601329803,0.6614313721656799
0.040338367223739624,0.1718999743461609,0.16295219957828522,0.8947771787643433
0.05680505931377411,0.13746865093708038,0.12900663912296295,0.8462015986442566
0.06184142082929611,0.16029392182826996,0.15149427950382233,0.8799647092819214
0.2804100513458252,0.11173084378242493,0.10453391075134277,0.7196935415267944
0.0706656202673912,0.14384205639362335,0.13373593986034393,1.010611891746521
0.06913463771343231,0.1373158097267151,0.12693847715854645,1.037734031677246
0.11679411679506302,0.19126708805561066,0.18217197060585022,0.9095121622085571
0.1990996152162552,0.15389962494373322,0.14507803320884705,0.8821589946746826
0.23888500034809113,0.1770203560590744,0.16848792135715485,0.8532432317733765
1.725608468055725,0.13115496933460236,0.12489908933639526,0.625588595867157
0.15097980201244354,0.16692644357681274,0.1580345183610916,0.889193058013916
0.37765443325042725,0.12235832959413528,0.11567845940589905,0.6679872274398804
0.11713837832212448,0.161246657371521,0.15340034663677216,0.7846304178237915
0.0866783857345581,0.22895409166812897,0.21800677478313446,1.0947322845458984
0.7179832458496094,0.3354119062423706,0.33142778277397156,0.3984123468399048
0.18160782754421234,0.1363360434770584,0.12837468087673187,0.796136736869812
0.17407697439193726,0.11538150906562805,0.10880017280578613,0.6581334471702576
0.45407092571258545,0.1273369938135147,0.11993762850761414,0.7399367094039917
0.26956814527511597,0.18312938511371613,0.1754046529531479,0.7724728584289551
0.68878173828125,0.12864775955677032,0.12271035462617874,0.5937404036521912
0.10202796757221222,0.15017427504062653,0.13923996686935425,1.093430757522583
0.4946844279766083,0.09313663095235825,0.08599567413330078,0.7140960097312927
0.9961763620376587,0.14505179226398468,0.13794054090976715,0.7111256122589111
0.5893270969390869,0.14266540110111237,0.13221971690654755,1.0445690155029297
0.0643279030919075,0.13605934381484985,0.12569931149482727,1.0360031127929688
0.06559880077838898,0.20446687936782837,0.19398093223571777,1.0485947132110596
0.15391401946544647,0.11592970788478851,0.10671339184045792,0.9216318130493164
0.14462997019290924,0.11181926727294922,0.10247873514890671,0.9340531229972839
0.21549494564533234,0.12182137370109558,0.11375939846038818,0.8061977624893188
0.16273579001426697,0.12141472101211548,0.11321402341127396,0.8200697898864746
0.19707024097442627,0.12216637283563614,0.11302702128887177,0.913935124874115
0.782249391078949,0.08834529668092728,0.0798877701163292,0.8457524180412292
0.07334553450345993,0.166953906416893,0.15839959681034088,0.8554306030273438
0.13069605827331543,0.1471148282289505,0.13816601037979126,0.8948816657066345
0.21964627504348755,0.15869441628456116,0.1517600566148758,0.6934353709220886
0.29474952816963196,0.1740509420633316,0.16595815122127533,0.8092791438102722
0.3436611294746399,0.21908752620220184,0.20966002345085144,0.9427502155303955
0.18554767966270447,0.18438301980495453,0.1763460785150528,0.8036942481994629
0.06575167924165726,0.1517573595046997,0.14288128912448883,0.8876072764396667
0.21959571540355682,0.10199902951717377,0.09355184435844421,0.844718873500824
0.06595079600811005,0.18050351738929749,0.17053110897541046,0.9972414374351501
0.059377193450927734,0.13663142919540405,0.1281721591949463,0.8459267616271973
0.07526527345180511,0.1091739758849144,0.10242495685815811,0.674902081489563
0.025713419541716576,0.13994504511356354,0.12924854457378387,1.0696501731872559
0.08380161225795746,0.17093124985694885,0.16393455862998962,0.6996697187423706
0.1918163150548935,0.15700531005859375,0.15096645057201385,0.6038867235183716
0.0682508647441864,0.2206014096736908,0.214316263794899,0.6285150647163391
0.01453363336622715,0.24459558725357056,0.2379947006702423,0.6600885391235352
0.013817040249705315,0.161635160446167,0.15477679669857025,0.6858370304107666
0.01346420869231224,0.13841606676578522,0.13077504932880402,0.7641017436981201
0.02446582354605198,0.15190379321575165,0.14493508636951447,0.6968704462051392
1.849790334701538,0.1551460474729538,0.15021085739135742,0.493518590927124
0.08417819440364838,0.1554436832666397,0.1505267173051834,0.4916973114013672
0.027400251477956772,0.1879659742116928,0.18222348392009735,0.5742487907409668
0.016874950379133224,0.21901971101760864,0.2124573141336441,0.6562395095825195
0.016062786802649498,0.1379324197769165,0.13035359978675842,0.7578825950622559
0.03714452311396599,0.14800795912742615,0.13911715149879456,0.8890810012817383
0.058000314980745316,0.19079680740833282,0.18346558511257172,0.7331229448318481
0.5097489953041077,0.12987318634986877,0.12088286876678467,0.8990323543548584
0.0269186832010746,0.15365876257419586,0.14677643775939941,0.6882326006889343
0.07684901356697083,0.1593514382839203,0.14923633635044098,1.0115108489990234
0.26272809505462646,0.16246244311332703,0.15298572182655334,0.9476723670959473
0.12636208534240723,0.12469380348920822,0.11523782461881638,0.9455980658531189
0.03191510587930679,0.20694127678871155,0.19579759240150452,1.1143677234649658
0.16203704476356506,0.1444714367389679,0.13293719291687012,1.153424859046936
0.06511688977479935,0.14011889696121216,0.12953634560108185,1.0582557916641235
0.04237360879778862,0.0970337763428688,0.08921856433153152,0.7815209627151489
0.12908031046390533,0.13270175457000732,0.12410841882228851,0.859333872795105
0.07992151379585266,0.13958740234375,0.1316143423318863,0.7973065376281738
0.10604193806648254,0.17056706547737122,0.15869572758674622,1.1871337890625
0.03449691832065582,0.10792502760887146,0.09832345694303513,0.9601570963859558
0.09727386385202408,0.07546701282262802,0.0698937401175499,0.5573272109031677
0.05454482138156891,0.11646773666143417,0.10767915844917297,0.8788580894470215
0.012084046378731728,0.13378766179084778,0.12423759698867798,0.9550072550773621
0.024227777495980263,0.22451168298721313,0.21685126423835754,0.7660423517227173
0.06880999356508255,0.14780892431735992,0.13876590132713318,0.9043027758598328
0.017922524362802505,0.26386377215385437,0.25701916217803955,0.6844601631164551
0.018234163522720337,0.1362905651330948,0.12851795554161072,0.7772616147994995
0.6115179061889648,0.18790572881698608,0.17922382056713104,0.868191123008728
0.015220586210489273,0.10870945453643799,0.10034321993589401,0.8366236090660095
0.012308592908084393,0.13891668617725372,0.12843509018421173,1.0481593608856201
0.012810532003641129,0.17574343085289001,0.1680048406124115,0.7738593816757202
0.02019055187702179,0.20893685519695282,0.20099201798439026,0.7944843769073486
0.14815004169940948,0.1593581736087799,0.15055535733699799,0.8802814483642578
0.13846738636493683,0.1126844733953476,0.10501738637685776,0.766708493232727
0.009489260613918304,0.14035551249980927,0.13072995841503143,0.9625550508499146
0.004156733863055706,0.1468762904405594,0.13596020638942719,1.0916085243225098
0.005785489454865456,0.17465323209762573,0.16517454385757446,0.9478687644004822
0.0585426390171051,0.12678171694278717,0.11937174946069717,0.740996241569519
0.0033089150674641132,0.2019749879837036,0.1912381500005722,1.0736831426620483
0.009998755529522896,0.12737827003002167,0.11974212527275085,0.7636141180992126
0.02574796974658966,0.1397790014743805,0.13397696614265442,0.5802031755447388
0.04359271377325058,0.1556158810853958,0.14719857275485992,0.8417305946350098
0.036273982375860214,0.12473136186599731,0.11666807532310486,0.8063286542892456
0.04695037752389908,0.13008147478103638,0.12474681437015533,0.5334666967391968
0.008377889171242714,0.09973527491092682,0.09211654961109161,0.7618726491928101
0.009477763436734676,0.10318803787231445,0.0955159068107605,0.7672133445739746
0.004167729057371616,0.14612844586372375,0.13727544248104095,0.885299801826477
0.03279963135719299,0.1330159604549408,0.1287057101726532,0.43102455139160156
0.050140634179115295,0.1815483719110489,0.17669449746608734,0.48538780212402344
0.08215445280075073,0.12947535514831543,0.12377951294183731,0.5695840120315552
0.17591840028762817,0.23271510004997253,0.2259174883365631,0.6797612905502319
0.31619471311569214,0.12673118710517883,0.1206742450594902,0.605693519115448
0.20667092502117157,0.12126386165618896,0.11484109610319138,0.64227694272995
0.06709777563810349,0.1416090428829193,0.13512280583381653,0.6486231684684753
0.009880649857223034,0.13638490438461304,0.12760266661643982,0.8782237768173218
0.015232715755701065,0.11614160239696503,0.10919348150491714,0.694811999797821
0.01225467398762703,0.11732164025306702,0.10403203964233398,1.3289598226547241
0.011767689138650894,0.21643155813217163,0.20847073197364807,0.7960819005966187
0.021565742790699005,0.19105391204357147,0.17873336374759674,1.2320551872253418
0.06881682574748993,0.10868935286998749,0.10022281110286713,0.8466545939445496
0.06630106270313263,0.09687825292348862,0.0895247533917427,0.7353501319885254
0.2229832261800766,0.11945546418428421,0.10744472593069077,1.2010735273361206
0.1438695192337036,0.14083445072174072,0.1287408471107483,1.2093603610992432
0.11967365443706512,0.13983313739299774,0.12666495144367218,1.3168184757232666
0.07422396540641785,0.1485612988471985,0.13842356204986572,1.0137736797332764
0.009440641850233078,0.19461238384246826,0.18169640004634857,1.2915985584259033
0.10504580289125443,0.23831669986248016,0.22685422003269196,1.146247386932373
0.20640960335731506,0.13040371239185333,0.12260687351226807,0.7796841859817505
0.012514136731624603,0.18623235821723938,0.1751476675271988,1.108468770980835
0.022462161257863045,0.12385264039039612,0.11474592238664627,0.9106721878051758
0.008018185384571552,0.177528977394104,0.1697612851858139,0.7767688035964966
0.04163318872451782,0.12265987694263458,0.1120980903506279,1.0561786890029907
0.07570073753595352,0.13063693046569824,0.12481235712766647,0.5824567079544067
0.1264580488204956,0.14354093372821808,0.13431231677532196,0.9228615164756775
0.03503682464361191,0.1334545761346817,0.12409317493438721,0.9361400604248047
0.0036996237467974424,0.131135493516922,0.12290462106466293,0.823087215423584
1.0267456769943237,0.17877131700515747,0.16952261328697205,0.9248698949813843
0.14411531388759613,0.1419561803340912,0.13288725912570953,0.9068917632102966
0.051579512655735016,0.14201471209526062,0.13264155387878418,0.9373159408569336
0.012229280546307564,0.12752372026443481,0.11969649791717529,0.7827221751213074
0.017760392278432846,0.17891831696033478,0.1695045679807663,0.9413748979568481
0.008801356889307499,0.14048340916633606,0.1326315850019455,0.7851818799972534
0.020774003118276596,0.14626261591911316,0.13777707517147064,0.8485544919967651
0.004974590614438057,0.11999444663524628,0.11302298307418823,0.6971463561058044
0.03732464089989662,0.19326350092887878,0.18279346823692322,1.0470037460327148
0.0067085339687764645,0.16733308136463165,0.1577242910861969,0.9608789682388306
0.01838548481464386,0.13879503309726715,0.1301075518131256,0.8687476515769958
0.01686338521540165,0.1476048231124878,0.13908836245536804,0.8516454100608826
0.006262840237468481,0.11405373364686966,0.1037912666797638,1.0262465476989746
0.08935177326202393,0.17084287106990814,0.16385434567928314,0.6988520622253418
0.023829305544495583,0.13321809470653534,0.12381312996149063,0.9404969215393066
0.13841089606285095,0.19578126072883606,0.18488159775733948,1.0899667739868164
0.055016107857227325,0.14656579494476318,0.13759472966194153,0.8971070051193237
0.04432861879467964,0.14273011684417725,0.13725580275058746,0.547431468963623
0.07675633579492569,0.19394998252391815,0.18510732054710388,0.88426673412323
0.039868880063295364,0.1356632262468338,0.12805034220218658,0.761288583278656
0.03185009956359863,0.14603528380393982,0.13707755506038666,0.8957729339599609
0.011837663128972054,0.15838328003883362,0.14903861284255981,0.934467077255249
0.02363085187971592,0.19492045044898987,0.18356440961360931,1.135603666305542
0.007695479784160852,0.12240122258663177,0.11348699033260345,0.8914234042167664
0.03698647394776344,0.09055250883102417,0.08485373109579086,0.5698774456977844
0.013914182782173157,0.1075059026479721,0.0989617332816124,0.854417085647583
0.11979275941848755,0.18013256788253784,0.16818824410438538,1.1944329738616943
0.02144889533519745,0.1027204617857933,0.09550082683563232,0.7219634056091309
0.011267310008406639,0.1226896196603775,0.11696050316095352,0.5729113221168518
0.004892175085842609,0.15254996716976166,0.1435547173023224,0.8995256423950195
0.0015534022822976112,0.09070716053247452,0.0807206928730011,0.9986468553543091
0.005439865868538618,0.13673938810825348,0.1274116337299347,0.9327752590179443
0.01136617548763752,0.11337766796350479,0.10488416254520416,0.8493505716323853
0.0025155157782137394,0.13576056063175201,0.125177800655365,1.0582764148712158
0.020433934405446053,0.0935334786772728,0.08394726365804672,0.9586216807365417
0.01843688264489174,0.12865415215492249,0.11985398083925247,0.8800169825553894
0.0015821214765310287,0.1112770065665245,0.10278662294149399,0.8490384817123413
0.038460101932287216,0.13982269167900085,0.13240374624729156,0.7418944239616394
0.028085332363843918,0.14926360547542572,0.14150813221931458,0.7755467295646667
0.010325615294277668,0.2510989010334015,0.24418364465236664,0.6915263533592224
0.008811774663627148,0.17157189548015594,0.16309382021427155,0.8478071689605713
0.002719549462199211,0.19631247222423553,0.18762604892253876,0.8686420917510986
0.02498014084994793,0.11185914278030396,0.10164681077003479,1.0212328433990479
0.015812048688530922,0.18058431148529053,0.16965948045253754,1.0924830436706543
0.023616459220647812,0.18761880695819855,0.17956042289733887,0.8058390021324158
0.03202127292752266,0.12223806977272034,0.1139877513051033,0.8250314593315125
0.0237320177257061,0.15650703012943268,0.1488064080476761,0.7700629234313965
0.29738229513168335,0.08802574127912521,0.07923420518636703,0.8791539072990417
0.022208165377378464,0.24841400980949402,0.2379114180803299,1.0502598285675049
0.02228103205561638,0.18144673109054565,0.1709168553352356,1.052988052368164
0.028032004833221436,0.13213928043842316,0.12218070030212402,0.9958578944206238
0.11276010423898697,0.18730312585830688,0.17427033185958862,1.3032797574996948
0.011581582017242908,0.14563918113708496,0.13742485642433167,0.8214318752288818
0.04856158420443535,0.11575763672590256,0.10401350259780884,1.1744136810302734
0.035388603806495667,0.17679552733898163,0.17169827222824097,0.5097256898880005
0.008179346099495888,0.2847287356853485,0.27484843134880066,0.9880301356315613
0.0364685133099556,0.16485536098480225,0.1567709892988205,0.8084375858306885
0.004232035484164953,0.20587880909442902,0.19580763578414917,1.0071167945861816
0.009495344012975693,0.16560578346252441,0.1588723063468933,0.673346996307373
0.010412771254777908,0.1647982895374298,0.15876604616641998,0.6032246351242065
0.8340729475021362,0.2117292881011963,0.2033824622631073,0.8346821665763855
0.03155125305056572,0.12901288270950317,0.12042330950498581,0.8589581251144409
0.0024129811208695173,0.16053283214569092,0.152931347489357,0.7601479887962341
0.04340081289410591,0.10171119123697281,0.0964287742972374,0.5282413959503174
0.006875535473227501,0.11918744444847107,0.11212105304002762,0.7066394686698914
0.07600944489240646,0.1318124681711197,0.12261351197957993,0.9198960065841675
0.26826930046081543,0.1260804980993271,0.12104424834251404,0.5036245584487915
0.004861727356910706,0.12562495470046997,0.11918766051530838,0.6437301635742188
0.13474249839782715,0.10826660692691803,0.09879667311906815,0.9469929933547974
0.03180466592311859,0.11851312220096588,0.1076471358537674,1.0865983963012695
0.036013662815093994,0.14356043934822083,0.1381954848766327,0.5364952683448792
0.09804470837116241,0.14179623126983643,0.13284775614738464,0.8948467969894409
0.058456338942050934,0.08368974179029465,0.07613981515169144,0.7549927234649658
1.1168922185897827,0.11123916506767273,0.10338965058326721,0.7849516272544861
0.04854479059576988,0.14646203815937042,0.13774456083774567,0.8717471361160278
0.0036248494870960712,0.12419820576906204,0.11438506841659546,0.9813140630722046
0.0026027432177215815,0.1029452383518219,0.09361456334590912,0.9330673217773438
0.009366761893033981,0.11942899972200394,0.11028381437063217,0.9145187735557556
0.1584002822637558,0.15249277651309967,0.14541572332382202,0.7077049016952515
0.0026983427815139294,0.09410250186920166,0.08769844472408295,0.6404056549072266
0.0068802302703261375,0.12622594833374023,0.11412712931632996,1.209882140159607
0.010487896390259266,0.09618064016103745,0.08907787501811981,0.7102764844894409
0.005363644100725651,0.151815265417099,0.1379714161157608,1.384385347366333
0.018199726939201355,0.11852388083934784,0.10959398746490479,0.8929891586303711
1.984300971031189,0.11912793666124344,0.11076448857784271,0.8363445997238159
0.05236275866627693,0.1533704698085785,0.14301562309265137,1.035485029220581
0.07151376456022263,0.1324537843465805,0.1229720413684845,0.9481748342514038
0.00375237874686718,0.14768458902835846,0.13914525508880615,0.8539339303970337
0.040174853056669235,0.10328363627195358,0.09389698505401611,0.9386648535728455
0.23421812057495117,0.13229559361934662,0.12221577763557434,1.007981777191162
0.049142468720674515,0.10830660164356232,0.09782472997903824,1.0481871366500854
0.013849298469722271,0.1643618941307068,0.15585631132125854,0.8505589365959167
0.2044287770986557,0.1221185103058815,0.11433881521224976,0.777969479560852
0.13967899978160858,0.20871055126190186,0.1942591667175293,1.4451383352279663
0.044670335948467255,0.17072448134422302,0.1633691042661667,0.7355374097824097
0.03169567883014679,0.12322980165481567,0.11095073819160461,1.2279067039489746
0.14199542999267578,0.1563679277896881,0.14571593701839447,1.065199375152588
0.16451698541641235,0.14048045873641968,0.13317538797855377,0.730506420135498
0.25579339265823364,0.12407620996236801,0.11368952691555023,1.0386683940887451
0.010405349545180798,0.11335460841655731,0.10666389018297195,0.6690715551376343
0.046472642570734024,0.10446938872337341,0.0941997766494751,1.0269612073898315
0.025348244234919548,0.10774625837802887,0.0972898006439209,1.0456459522247314
0.00916143599897623,0.14484718441963196,0.13750632107257843,0.7340866923332214
0.019209861755371094,0.15420199930667877,0.14847689867019653,0.5725104212760925
0.0570102334022522,0.215362548828125,0.20467747747898102,1.0685075521469116
0.18246378004550934,0.11115997284650803,0.10342458635568619,0.7735384702682495
0.03331470116972923,0.15054064989089966,0.13910751044750214,1.1433141231536865
0.009114237502217293,0.16152963042259216,0.15465952455997467,0.6870108842849731
0.37040022015571594,0.28544753789901733,0.27810266613960266,0.7344881892204285
0.0174257755279541,0.0891130268573761,0.07718224078416824,1.193078637123108
0.03492545709013939,0.11873187124729156,0.1087828278541565,0.9949042201042175
0.006809520535171032,0.12770619988441467,0.11745069921016693,1.0255502462387085
0.14407356083393097,0.18103167414665222,0.173143669962883,0.7888005971908569
0.06789526343345642,0.14572177827358246,0.13649038970470428,0.9231395721435547
0.08080404251813889,0.18642088770866394,0.17766186594963074,0.8759015798568726
0.0020987791940569878,0.13069899380207062,0.12143561244010925,0.9263388514518738
0.0159135889261961,0.19396939873695374,0.1856171190738678,0.8352286219596863
0.011207075789570808,0.1001998707652092,0.0912533774971962,0.8946493864059448
0.0138400848954916,0.14341044425964355,0.13383610546588898,0.9574337005615234
0.005501709412783384,0.1967061311006546,0.18903754651546478,0.7668578028678894
0.004729157313704491,0.14713285863399506,0.1418379545211792,0.5294901132583618
0.02485843375325203,0.103643037378788,0.09709721058607101,0.6545828580856323
0.001533397240564227,0.15578189492225647,0.1501752883195877,0.5606614351272583
0.0003652356390375644,0.19550105929374695,0.18568772077560425,0.9813340902328491
0.008012955076992512,0.22799426317214966,0.2208154946565628,0.7178770303726196
0.0009559942991472781,0.2016577571630478,0.19549058377742767,0.6167168617248535
0.05549527704715729,0.15564775466918945,0.1492304503917694,0.6417303681373596
0.0008202643366530538,0.13594116270542145,0.12865692377090454,0.7284244298934937
0.004289289470762014,0.12102638930082321,0.1131538674235344,0.7872523665428162
0.004604110028594732,0.12653657793998718,0.11956333369016647,0.6973251700401306
0.06683860719203949,0.2029297649860382,0.19286571443080902,1.0064051151275635
0.020360996946692467,0.13473346829414368,0.12724953889846802,0.7483922839164734
0.01359366811811924,0.1313534379005432,0.12474529445171356,0.6608139276504517
0.0232064351439476,0.12273083627223969,0.11382630467414856,0.8904533386230469
0.0017361788777634501,0.12989239394664764,0.12073203176259995,0.9160363078117371
0.027870982885360718,0.13556000590324402,0.12970058619976044,0.5859416723251343
0.004196804016828537,0.13665597140789032,0.12899501621723175,0.7660959959030151
0.02688423916697502,0.14278340339660645,0.1301788091659546,1.2604601383209229
0.2513453960418701,0.1931198686361313,0.18562904000282288,0.7490832209587097
0.00955937895923853,0.12119069695472717,0.11044460535049438,1.0746090412139893
0.21856370568275452,0.1057937741279602,0.09762020409107208,0.8173570036888123
0.019736215472221375,0.12014727294445038,0.10822697728872299,1.1920294761657715
0.04786410927772522,0.1881982386112213,0.17610079050064087,1.2097448110580444
0.04099331051111221,0.15842917561531067,0.14920349419116974,0.9225683212280273
0.044464923441410065,0.14083248376846313,0.1333441138267517,0.7488366961479187
0.0033289920538663864,0.16674408316612244,0.15586349368095398,1.0880584716796875
0.006032726727426052,0.11352789402008057,0.10503717511892319,0.849071741104126
0.016796261072158813,0.12442886829376221,0.11347496509552002,1.0953900814056396
0.014111226424574852,0.2214595526456833,0.20799505710601807,1.3464488983154297
0.015992499887943268,0.13621315360069275,0.12623290717601776,0.9980252981185913
0.041730280965566635,0.11800205707550049,0.11006736010313034,0.7934700846672058
0.010069165378808975,0.12831741571426392,0.11829687654972076,1.0020544528961182
0.08562957495450974,0.1700499802827835,0.16174374520778656,0.8306238055229187
0.5231503248214722,0.15982168912887573,0.15078988671302795,0.9031795859336853
1.1643322706222534,0.12953346967697144,0.12064168602228165,0.8891777396202087
1.7299845218658447,0.1368708461523056,0.12965567409992218,0.7215167880058289
0.011433768086135387,0.1072213277220726,0.09979091584682465,0.7430413961410522
0.04953082278370857,0.1538674235343933,0.1449335664510727,0.8933862447738647
0.0993705466389656,0.14080962538719177,0.13239742815494537,0.8412201404571533
0.8619667887687683,0.19108466804027557,0.18006381392478943,1.1020855903625488
